,epoch_losses,elapsed_time
0,2.2186404648473705,6.049225129187107
1,1.7872710308786166,11.88346210308373
2,1.4668363332748413,17.677119767293334
3,1.3066082182577101,23.420492734760046
4,1.1041617782439215,29.234493140131235
5,1.018544483487889,34.81545151211321
6,0.9894541618177446,40.70898708328605
7,0.9638535107596445,46.64578461460769
8,0.8758918839996144,53.07451323978603
9,1.9003814307309814,59.04259293526411
10,2.301850377503088,65.31631240807474
11,2.301434001680148,71.98183023557067
12,2.301432126659458,77.82936020940542
13,2.301432150905415,83.9377800617367
14,2.3014321589874007,89.95621594786644
15,2.3014321589874007,96.06671951897442
16,2.3014321589874007,102.3230014629662
17,2.3014321589874007,108.13356185890734
18,2.3014321589874007,114.28609211184084
19,2.3014321589874007,120.24801673926413
20,2.3014321589874007,126.6335942838341
21,2.3014321589874007,133.27788000367582
22,2.3014321589874007,139.3453890439123
23,2.3014321589874007,146.07308153808117
24,2.3014321589874007,152.56650169566274
25,2.3014321589874007,158.48126889392734
26,2.3014321589874007,164.70707847177982
27,2.3014321589874007,170.9747469983995
28,2.3014321589874007,176.88501860387623
29,2.3014321589874007,182.89728884771466
