,epoch_losses,elapsed_time
0,1.8844530007986626,8.13174818456173
1,1.6411687908078563,15.93169498257339
2,1.3869554915947955,23.91586146876216
3,1.321740324388562,31.762547500431538
4,1.2766116731075337,39.65935115888715
5,1.247510770999038,47.57904211431742
6,1.2082553725761136,55.46785315684974
7,1.1967801432381433,63.37075386568904
8,1.1686068537043357,71.2759715449065
9,1.37476944303843,79.08294788375497
10,1.774687336324883,86.92876953072846
11,1.666622485878117,94.84500990062952
12,1.659251403452745,102.7977786064148
13,1.6771379557372665,110.74095356278121
14,1.6852402950782004,118.5811929218471
15,1.660329941239184,126.55346246249974
16,1.6741406722490721,134.42534980364144
17,1.6734818818726773,142.3346113562584
18,1.672300764683213,150.25224892050028
19,1.6858662523186283,158.4597102496773
20,1.6644462319071105,166.3511174004525
21,1.6603858977365595,174.24006022885442
22,1.671578828205686,182.17071182839572
23,1.666251902831897,190.07706199772656
24,1.676482346520495,197.92247560806572
25,1.663537449483424,205.8211891297251
26,1.676564117230332,213.7550023086369
27,1.6802304902437653,221.72810363397002
28,1.6984244505606734,229.66872764006257
29,1.6840313008345011,237.62435281090438
448482751846

